,status,x_marst,x_occup08,x_diplom,x_age,region,xh5,xj1,xj4.1,xj13.2
10311,Областной центр,"Живете вместе, но не зарегистрированы","квалифицированные рабочие, занятые ручным трудом",законченное среднее специальное образование,29.0,Санкт-Петербург,МУЖСКОЙ,Вы сейчас работаете,"ТРАНСПОРТ, СВЯЗЬ",35000.0
10312,Областной центр,Состоите в зарегистрированном браке,,законченное среднее образование,37.0,Санкт-Петербург,ЖЕНСКИЙ,Или у Вас сейчас нет работы,,
10313,Областной центр,,,,11.0,Санкт-Петербург,МУЖСКОЙ,,,
10314,Областной центр,,,,7.0,Санкт-Петербург,МУЖСКОЙ,,,
10315,Областной центр,,,,4.0,Санкт-Петербург,МУЖСКОЙ,,,
10316,Областной центр,Разведены и в браке не состоите,"квалифицированные рабочие, занятые ручным трудом",законченное среднее образование,45.0,Санкт-Петербург,ЖЕНСКИЙ,Вы сейчас работаете,"ЛЕГКАЯ, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ",30000.0
10317,Город,"Живете вместе, но не зарегистрированы",работники сферы торговли и услуг,законченное среднее специальное образование,66.0,Московская область,МУЖСКОЙ,Вы сейчас работаете,ОБРАЗОВАНИЕ,12000.0
10318,Село,Разведены и в браке не состоите,,законченное высшее образование и выше,62.0,Московская область,ЖЕНСКИЙ,Или у Вас сейчас нет работы,,
10319,Город,,,,5.0,Московская область,МУЖСКОЙ,,,
10320,Село,Состоите в зарегистрированном браке,работники сферы торговли и услуг,законченное среднее образование,46.0,Московская область,ЖЕНСКИЙ,Вы сейчас работаете,ЗДРАВООХРАНЕНИЕ,20000.0
10321,ПГТ,Никогда в браке не состояли,,незаконченное среднее образование (7 - 8 кл) + что-то еще,33.0,Московская область,ЖЕНСКИЙ,Или у Вас сейчас нет работы,,
